"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,2,50,0.910714389144926,0.89844800640087,0.926040654252233
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,4,50,0.907761713403734,0.89094643088763,0.921971535935768
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,6,50,0.906838522531576,0.891793163844807,0.920719843589781
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,8,50,0.908121122244101,0.885639516342132,0.921161878148974
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,10,50,0.909053473586023,0.893855070449767,0.922021568762047
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,2,12,50,0.90657653146036,0.891969635791004,0.920773792630093
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,2,50,0.920730410640164,0.906189456539949,0.932756825624637
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,4,50,0.921429843367969,0.903271028037383,0.938244768685201
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,6,50,0.924185916992196,0.908814558935041,0.937532988247274
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,8,50,0.923454955449633,0.911949479264277,0.93646757927645
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,10,50,0.921146360779305,0.90895725663548,0.932482377173693
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,4,12,50,0.921861085790625,0.908843248111272,0.936816797094958
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,2,50,0.928041012249202,0.91337241788712,0.943242764253719
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,4,50,0.924598475337744,0.907306726911424,0.938686198237563
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,6,50,0.926725709165175,0.914073518808627,0.942513630961561
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,8,50,0.926399717015733,0.914153249071927,0.939850761365168
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,10,50,0.925210429624236,0.911821582764815,0.93945557921448
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,6,12,50,0.927704682371185,0.916045301278139,0.940808416389812
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,2,50,0.930899208910515,0.919174747186135,0.9416320355208
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,4,50,0.928935855255751,0.917394005666286,0.941156353619903
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,6,50,0.926162891255765,0.913490880770931,0.938739862332175
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,8,50,0.926660849166797,0.912057973374588,0.940911507923675
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,10,50,0.929538959008853,0.915765500306937,0.947024405355605
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,8,12,50,0.926973707096749,0.913149235706423,0.939569959491789
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,2,50,0.927468326917622,0.914397883164439,0.939937624141371
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,4,50,0.929407888057341,0.913364510318786,0.945723321545862
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,6,50,0.928085571815332,0.916922795926044,0.939779245783493
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,8,50,0.927759733376244,0.915060217035901,0.940783917184465
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,10,50,0.927773961672485,0.915533722879898,0.940765261860189
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,10,12,50,0.928543823827805,0.916983860996719,0.941676129911424
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,2,50,0.928269446476141,0.915581589007911,0.943675197742028
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,4,50,0.927904905987419,0.910177047945591,0.944359865797919
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,6,50,0.929125145763037,0.91965913479963,0.940996043591179
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,8,50,0.927678340995022,0.911029299515855,0.942055505255908
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,10,50,0.929506840564427,0.915874316939891,0.944722943510407
"XGBoost","accuracy.normal","undersample",1000,,50,0.95,12,12,50,0.928353260203212,0.912850216788524,0.93974334644404
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,2,50,0.906722252896683,0.890260254769306,0.921179324365115
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,4,50,0.906462579626749,0.889859217390676,0.923043523028409
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,6,50,0.905279943920164,0.889923681144646,0.919554592730488
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,8,50,0.905204253730223,0.884571956427852,0.919812442868314
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,10,50,0.907151598830292,0.887012205057027,0.924431985420366
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,2,12,50,0.907673214251488,0.891299962108248,0.925750161875958
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,2,50,0.912148492864745,0.898330940759591,0.925706627680312
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,4,50,0.910822762281783,0.896765647320695,0.925242183376285
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,6,50,0.911066338598816,0.88982920423785,0.928465723117954
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,8,50,0.912091469397581,0.895181594622427,0.928849564923563
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,10,50,0.909706463354718,0.891486074863511,0.926674639617347
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,4,12,50,0.914142638782433,0.896560890457835,0.930963971533063
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,2,50,0.914084720360584,0.894218404984676,0.930569376614527
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,4,50,0.913636827626618,0.897432367546147,0.933606603676697
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,6,50,0.914715479895454,0.888696085313795,0.930294521408457
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,8,50,0.916223089788417,0.898339378576687,0.929699105303403
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,10,50,0.9128189740443,0.895604655723855,0.930531424281424
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,6,12,50,0.912094261923958,0.896483955624478,0.92814300994661
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,2,50,0.919065540165672,0.900284186664376,0.938553474900116
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,4,50,0.919799917993108,0.906104331363369,0.934383559611831
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,6,50,0.914642929711148,0.896596266117437,0.933654071955442
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,8,50,0.914154841156942,0.893981639768953,0.935154532789688
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,10,50,0.917527082871383,0.902132337028398,0.938015272334099
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,8,12,50,0.915945712854326,0.901272127542606,0.933460008497919
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,2,50,0.919641584908927,0.904301466047327,0.936370241763218
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,4,50,0.918070384421065,0.900073649754501,0.930843055854882
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,6,50,0.91975271050147,0.906041380825312,0.932490692370668
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,8,50,0.918506674371922,0.899289229086933,0.933849071015388
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,10,50,0.918793357399602,0.901371278941566,0.936499809910024
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,10,12,50,0.92073908446651,0.906618363723215,0.935799078575821
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,2,50,0.923789282080831,0.907792126310403,0.936853653900119
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,4,50,0.920900779922579,0.906199070119696,0.935970792201171
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,6,50,0.923642781984018,0.907039683195696,0.938861497433284
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,8,50,0.920638451953195,0.905811405999686,0.932509784890557
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,10,50,0.920775697047676,0.907078491883687,0.934326710816777
"XGBoost","accuracy.normal","undersample",1000,,100,0.1,12,12,50,0.920487706150414,0.909559593527083,0.935184397616425
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,2,50,0.909397707262705,0.893808432281184,0.926881849697032
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,4,50,0.910159937932521,0.890498152973024,0.927673806303622
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,6,50,0.906376196386802,0.893850838641713,0.9232933933494
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,8,50,0.907484438764677,0.893385535169676,0.921150886077319
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,10,50,0.909325813202065,0.89535156848627,0.922014158435439
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,2,12,50,0.907629535300415,0.889499091152895,0.922867938866841
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,2,50,0.917340968045866,0.903643451355981,0.930865330201854
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,4,50,0.917697252575319,0.899532707454243,0.933948079900822
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,6,50,0.918651470444249,0.90226247252865,0.933944742599806
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,8,50,0.919290274004978,0.899796486408329,0.931837651639958
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,10,50,0.917215450358022,0.898698788111304,0.929920092998398
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,4,12,50,0.915816300001361,0.902919770174218,0.929120879120879
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,2,50,0.925485246067072,0.911535397236667,0.942044831880448
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,4,50,0.922452682756649,0.905828281065992,0.934892125249268
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,6,50,0.924797175142224,0.908882476632385,0.938509509152404
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,8,50,0.922835794709292,0.907058502641796,0.942381357585369
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,10,50,0.92250156588406,0.906438396750237,0.936893769487446
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,6,12,50,0.921461495709326,0.907175349035824,0.935075235980011
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,2,50,0.925970207328517,0.909449521243674,0.938664928896156
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,4,50,0.927536622090345,0.906232949031811,0.944806750201802
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,6,50,0.926591081723707,0.911870465286561,0.939811101285208
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,8,50,0.927128477949675,0.909884678747941,0.939685072445456
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,10,50,0.927822787148974,0.914799353069635,0.937506837246012
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,8,12,50,0.927882024968769,0.915007723250636,0.940985929255423
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,2,50,0.929531012434488,0.915340604991001,0.942221472684727
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,4,50,0.93060120406762,0.916412966154039,0.946764405954157
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,6,50,0.931344463661383,0.917704407878941,0.945509410939881
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,8,50,0.928701330221375,0.915048441343306,0.943830710978696
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,10,50,0.931409756494777,0.916401818822241,0.946359441499655
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,10,12,50,0.930859462221331,0.917786243810792,0.945509641873278
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,2,50,0.931601272630975,0.920033247762361,0.94390525861352
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,4,50,0.932564322316904,0.916947171490256,0.944424536953147
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,6,50,0.933484236378738,0.919594567415463,0.945135586393582
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,8,50,0.934844611768029,0.917860140341222,0.945937528963847
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,10,50,0.932433395117373,0.918375319459657,0.948794923101782
"XGBoost","accuracy.normal","undersample",1000,,100,0.25,12,12,50,0.93186229445335,0.921062506010368,0.942431899977255
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,2,100,0.912801435259196,0.898422719212536,0.927166392102354
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,4,100,0.911443898185798,0.89717133093471,0.928055552544773
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,6,100,0.912650283939861,0.893890700991783,0.927064267658934
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,8,100,0.911078054661181,0.892738514936196,0.927488096247743
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,10,100,0.909629945268731,0.894064252411716,0.925553016806786
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,2,12,100,0.911256498056147,0.895476453843958,0.926390335145975
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,2,100,0.922344779170516,0.905885588558856,0.936060837993472
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,4,100,0.922884524618635,0.907720679975047,0.935069690265487
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,6,100,0.92183253456427,0.904430964389859,0.935773209263125
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,8,100,0.922326940878418,0.908896539113877,0.935920848997375
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,10,100,0.923261993209333,0.90872113723358,0.936798679867987
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,4,12,100,0.922014253217967,0.90613066929293,0.936533717274142
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,2,100,0.927465779176527,0.91215454410099,0.94059732346861
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,4,100,0.930200216849043,0.916593638657654,0.945447200711803
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,6,100,0.928821321626538,0.911927614342391,0.942840031133281
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,8,100,0.930148660559803,0.918203555559612,0.941824001564698
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,10,100,0.927693125195859,0.911007569616085,0.941627979025728
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,6,12,100,0.930187111269184,0.917133293981105,0.943957354348369
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,2,100,0.933032403738546,0.918583259900642,0.946279444860988
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,4,100,0.93414628659053,0.918171393253991,0.948856514486354
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,6,100,0.9335672048668,0.922055092446676,0.944931129476584
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,8,100,0.932934370842928,0.920137689389816,0.947602106190073
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,10,100,0.932297781946374,0.918768074102359,0.946412708779446
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,8,12,100,0.934520949256097,0.92240612980813,0.94540955878711
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,2,100,0.934352634779835,0.918807384926717,0.950444615451681
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,4,100,0.933926072714272,0.918871892908074,0.94830729672784
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,6,100,0.933802158746987,0.922230128648566,0.948980796431291
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,8,100,0.934340929442514,0.919404562186953,0.950119133662457
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,10,100,0.934762885340582,0.919965971459934,0.948096758259851
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,10,12,100,0.935244813901484,0.921827851109443,0.949786113353013
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,2,100,0.933132253277225,0.917157787072591,0.945977232483196
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,4,100,0.935472687741956,0.924421283346326,0.949114554510238
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,6,100,0.935599927429603,0.92234388328023,0.948488124656782
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,8,100,0.935666340770676,0.922083638164383,0.950239797303411
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,10,100,0.935191880732185,0.920567701360017,0.948407468423943
"XGBoost","accuracy.normal","undersample",1000,,100,0.5,12,12,100,0.935335594971836,0.91924331628103,0.950220407475592
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,2,50,0.908748784030294,0.897487713132533,0.923562345057931
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,4,50,0.907403442387177,0.894926330029967,0.919919266521879
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,6,50,0.908945192172213,0.890515107682417,0.926414413371749
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,8,50,0.910648038875244,0.895244036965138,0.927964082829393
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,10,50,0.908556910203339,0.892185710441912,0.920181318681319
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,2,12,50,0.910084709802422,0.892253509696094,0.924878527802549
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,2,50,0.924671018720954,0.909240924092409,0.936535388367888
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,4,50,0.923273632010011,0.906653165316532,0.934532002380566
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,6,50,0.923682680935706,0.9069578827205,0.93689891628795
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,8,50,0.923970353498956,0.908601570460948,0.938311078430488
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,10,50,0.923802494169731,0.910971382069714,0.938441588249489
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,4,12,50,0.922415972821726,0.906258211608316,0.936330051058509
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,2,50,0.92958204088589,0.917895979677431,0.942168266432902
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,4,50,0.929342977402422,0.916208391552801,0.943949255377827
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,6,50,0.926246288624709,0.910028472145323,0.941301661626508
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,8,50,0.927823765887457,0.913529673473728,0.941143976974044
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,10,50,0.928804770415142,0.917396125625778,0.940920477444982
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,6,12,50,0.928545523444007,0.913262616872214,0.942281913937128
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,2,50,0.930589724005269,0.91726364716623,0.943627142778172
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,4,50,0.931326204708254,0.923222957255016,0.94305435585759
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,6,50,0.928977641760721,0.913352002314217,0.942922634419796
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,8,50,0.931979862590173,0.917013802921982,0.944546574920407
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,10,50,0.93133138779487,0.910056141926791,0.946450401776516
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,8,12,50,0.929435091339682,0.916061603411568,0.940496965720846
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,2,50,0.932172808363765,0.920474613686534,0.942857142857143
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,4,50,0.934490849822156,0.923440918904495,0.945198159257559
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,6,50,0.930766129149688,0.918438933291725,0.940030019512683
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,8,50,0.932272732422545,0.917213635289551,0.947089570726819
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,10,50,0.934406486596089,0.919596715769138,0.946484230885839
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,10,12,50,0.932986519137119,0.920686995124081,0.947326376803834
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,2,50,0.93219222512201,0.919885615579874,0.946512960677129
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,4,50,0.930077985090641,0.916240491458696,0.94235651214128
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,6,50,0.93162740534167,0.915679603539899,0.944368131868132
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,8,50,0.932044968789606,0.920091988363865,0.946853544056407
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,10,50,0.930935607641112,0.914841714434601,0.942147774280876
"XGBoost","accuracy.normal","undersample",1000,,100,0.75,12,12,50,0.932404460895109,0.920618160439295,0.945053568860553
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,2,50,0.9090067188649,0.896576477084484,0.921259367792108
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,4,50,0.91084732121773,0.893891505832045,0.925815628031283
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,6,50,0.907506640464432,0.890928211133129,0.925173674208991
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,8,50,0.906633802765627,0.893664402233175,0.918317394272104
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,10,50,0.90583058909268,0.887325384447686,0.924579670698711
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,2,12,50,0.909226095318962,0.894609055234398,0.925006346941983
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,2,50,0.92324849046056,0.906893339354134,0.938666636124855
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,4,50,0.921636226777202,0.907951121922745,0.933233830845771
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,6,50,0.920111811505018,0.90475244927992,0.935590313707721
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,8,50,0.923486047523172,0.906320227683853,0.938380059618213
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,10,50,0.922770513532683,0.909431413195482,0.934823248923118
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,4,12,50,0.920866515797492,0.910340097786561,0.932487436055238
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,2,50,0.926606512341899,0.908641835738087,0.939076730995175
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,4,50,0.926250592442485,0.914021673976784,0.939670669608693
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,6,50,0.927088730019017,0.914565086787648,0.941561787846524
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,8,50,0.925750460914736,0.912903860475007,0.936517754530177
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,10,50,0.927519273667375,0.916420450732205,0.941268651388591
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,6,12,50,0.928080040891238,0.913730015790918,0.942314049586777
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,2,50,0.926931524338169,0.911287789021193,0.941095072063457
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,4,50,0.92991388708909,0.91508942369728,0.944396405665288
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,6,50,0.929270306008236,0.915044966406338,0.938536932132097
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,8,50,0.927767837139057,0.911991199119912,0.941839599211344
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,10,50,0.927351884070047,0.910239300798942,0.941197190291593
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,8,12,50,0.925942928566351,0.91120426704944,0.942613270070426
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,2,50,0.92766038928408,0.91372588660404,0.940454012506514
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,4,50,0.927788523143445,0.915993489015533,0.938949427197361
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,6,50,0.929190475873917,0.916356976356976,0.940300940734201
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,8,50,0.928446375258264,0.916786626766208,0.942636022514071
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,10,50,0.928303572845733,0.914833430338664,0.939754569098812
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,10,12,50,0.929978007270524,0.916427109566076,0.944839833888259
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,2,50,0.929900967739195,0.917444238734322,0.944186431329288
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,4,50,0.929156822561464,0.917598684210526,0.941026523009187
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,6,50,0.927288117896368,0.91160704415639,0.939898794948191
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,8,50,0.928459772259079,0.914514210609212,0.937867967837631
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,10,50,0.928614439187761,0.913926362679399,0.940069023422166
"XGBoost","accuracy.normal","undersample",1000,,100,0.9,12,12,50,0.930841018896737,0.918238695952898,0.941275870013183
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,2,50,0.908062087193405,0.88933755560691,0.923211592682447
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,4,50,0.909376244321636,0.897100530362149,0.92378884572697
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,6,50,0.908418371958542,0.894014115803577,0.923197125161767
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,8,50,0.906274592603461,0.887892233921242,0.921008023900669
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,10,50,0.909256870650557,0.891852257069978,0.923781228639546
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,2,12,50,0.907441184307904,0.890547683198616,0.92420081539055
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,2,50,0.922218576513088,0.907432518151666,0.938364135744314
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,4,50,0.921850543441712,0.904894622325562,0.934937788480835
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,6,50,0.923282190158332,0.90729750685912,0.939137134961974
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,8,50,0.923480262858726,0.909253067433491,0.935928817258457
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,10,50,0.921796798839906,0.907603291989927,0.936554265513157
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,4,12,50,0.92401934618079,0.909164649106592,0.93917592945373
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,2,50,0.925320544301882,0.911153083144362,0.937727523441809
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,4,50,0.925348366857087,0.908623876123876,0.93737063569342
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,6,50,0.926952523175863,0.91198347107438,0.9400845802069
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,8,50,0.927478920347935,0.914145342821813,0.939710060752105
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,10,50,0.926474771908022,0.915327454860591,0.938565297674607
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,6,12,50,0.92623082175521,0.912119385455237,0.937498104986939
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,8,2,50,0.928411577681882,0.914631592835822,0.939679292451147
"XGBoost","accuracy.normal","undersample",1000,,100,0.95,8,4,50,0.927854741467978,0.914798309165704,0.940372041657913
